swing_length_zscore,bat_speed_zscore,release_speed_zscore,launch_angle,hit_outcome_factor
-0.6109898956041062,0.08121085115426101,0.9317203359406724,13,1
0.43763240071226156,-0.24596284890644265,0.8469978029759115,16,2
-0.3587545455356627,-0.0775314479248793,1.1181099084631452,25,3
0.05991447317749921,-1.4630774114668892,1.2367214546138108,16,2
-0.3777566647673275,-0.3482934664606076,0.22005105903668104,14,1
0.0375082309818734,0.710393520832305,0.9656093491265747,12,1
-0.7488568756445384,-1.3226008041143669,0.9486648425336236,23,1
-0.46681004573871693,0.11308724985908562,1.304499480985618,2,1
0.32063472675313004,-0.5085332653503197,0.9486648425336236,22,2
-0.4591253651670878,-0.2374389570228011,-0.8643973629122583,15,1
-0.40548502458198166,-0.43281510777290455,-0.45772920468140543,14,1
0.9772239963541984,-1.373242061149333,-0.576340750832071,-56,1
0.14612261704468274,-0.07472528259069683,-0.5085627244602614,25,1
0.30818681442222773,-0.46206539244042005,-1.881067758489388,-23,2
1.0081151420570105,2.3364675233523,-0.5593962442391198,-4,1
1.2874945621776388,-0.8629181325456666,-1.8132897321175785,18,1
-0.1727090639940929,0.5025060006970923,-0.38995117830959825,9,1
0.7338419063823246,-0.5598420296322272,1.2367214546138108,14,1
-0.3050506951937664,0.26404928354898105,-0.8305083497263535,15,1
0.8794824806538923,0.8528872882424717,-0.4238401914955006,24,3
-0.7521847869003505,0.07088937396525653,0.11838401947896662,10,1
0.7068121538923635,0.33944832581974294,-0.2205061123800766,27,1
1.082523173112553,0.621904895662087,0.5758856974886755,27,3
-0.6297379758086091,-0.8433423114637589,1.1689434282420013,34,2
1.3587017014909466,0.14308555251604488,-1.7116226925598665,34,1
-0.5321488835246009,-1.7027930238614246,-1.8132897321175785,-63,1
-0.07800331466836444,1.0045592802980843,-0.45772920468140543,10,1
-0.9745578493259857,-0.4279493312623051,1.0164428689054332,-10,1
0.7883967874652117,-0.2285534987137325,-0.18661709919417183,21,1
0.8125431969968919,0.6885121648514219,0.67755273704639,41,2
0.9440337974555757,0.3090577162720355,0.6097747106745803,6,1
-0.1031277744546158,0.7296165584788777,0.5758856974886755,22,3
1.205859120799358,0.11022838658435505,0.32171809859439304,-23,1
1.2581149486864358,0.44304369394706034,-2.016623811233005,4,1
0.6184192743915933,1.0896488883029536,-1.186342988178348,14,2
1.1729483648306136,-0.0031570878314386903,-1.2202320013642527,31,2
-0.1979732452452833,-0.5465577571190804,-1.0677314420276847,24,3
0.9673037723435499,1.550908106593051,-0.7627303233545439,3,2
-0.27866874222306687,-0.6108902318747588,0.22005105903668104,16,2
0.5203094021019038,-0.4564925852274683,-1.186342988178348,21,1
0.5598886825336323,0.5933660331919709,-1.2371765079572064,21,3
-0.5961159105638129,-0.41720041522219053,0.7453307634181972,10,1
0.10670846198060946,0.4209983888178055,0.7961642831970531,15,2
1.018835589003217,-0.38945202186029393,-0.59328525742502225,13,2
-1.3707698180380892,-0.8405288269711668,1.0842208952772403,-3,1
0.5911989926312616,-0.6137110355257586,-1.2371765079572064,11,1
-0.024782138478074336,0.716442073341872,-0.6102297640179759,23,2
-0.2670718606331531,2.3237087664129517,-1.406621573886728,5,1
-0.2675926406388343,0.9467174352199024,0.18616204585077623,9,1
-1.3380495913397152,-0.12906564228579642,0.6436637238604851,-2,1
0.4565456062844199,0.7462632523653248,0.35560711178029786,40,3
-0.4185807364321467,-0.21718391804049744,0.6097747106745803,14,2
1.3128095512342597,-0.009877539082994123,0.9656093491265747,27,2
-0.47690809706837833,0.7205569041996631,0.35560711178029786,38,3
1.0426898536536615,0.6114077586712583,-0.5424517376461663,21,1
-2.020284100732715,-1.719253811124272,0.33866260518734664,16,1
-0.9345594044994399,-0.11135474276661704,-0.3221731519377886,11,1
-0.2247489587080826,-0.49874169523016104,0.9317203359406724,12,1
-0.6516234379985549,-0.22032090933478585,0.6097747106745803,17,1
1.4714823275992024,0.5459495973522074,-1.8471787453034834,18,2
-0.8820749414879179,-0.2056928393376644,-1.406621573886728,32,1
1.9014560830210412,1.4571145554076645,-1.3727325607008232,4,1
-0.37874741697325626,0.5365005638456113,0.5081076711168683,28,3
-0.4453056420895134,-1.2973833757304576,-0.8474528563193047,24,1
-0.726501441254344,0.04688107055058892,0.22005105903668104,8,1
0.4324627065095299,1.0765475947500427,-0.6102297640179759,29,3
0.6924208430036763,0.9836952873361126,0.6097747106745803,11,1
-0.9674955643709019,-0.15956750304132739,0.880886816161814,21,1
0.5863722511151971,-0.19673858093954597,-0.1696725926012182,-8,1
0.08787146811659889,1.4253450164156185,-0.7118968035756879,14,2
-0.49300146943904594,-0.17548228108683037,0.5928302040816291,7,1
0.13208696079402152,1.3527770246176307,0.28782908540848823,32,3
0.8394713338759889,-0.43475907624645505,-1.6438446661880568,18,1
-0.1407128485231282,-0.3816000287186387,-0.7457858167615927,-15,1
0.42940153623223604,0.462454102048914,0.6436637238604851,4,2
0.35142425684507916,-0.7779383119169364,-1.0507869354347312,13,1
0.5355644456829393,1.1582030536292016,0.7622752700111507,9,1
-0.08089935957800291,0.1603148514118837,-1.101620455213587,23,2
2.0717257409758956,0.14943419052040094,-1.406621573886728,13,1
-1.3425968899259026,-0.784733418584269,1.0333873754983844,9,1
-0.4733515506881207,-0.3173524562005098,-0.9999534156558751,10,1
-1.0835151880754623,-2.1843555875793275,0.08449500629306422,23,1
-0.3062827844754982,0.6423575519214482,0.7792197766041019,8,1
-0.2923614457870598,-0.4633447813303919,-2.2707914101272872,-8,1
1.524081108172946,0.9511660197011661,-2.27526671696584e-4,7,1
-0.308188077179208,-1.1875315909947453,0.7283862568252459,8,1
0.7396975059583929,1.4920913496147312,0.5081076711168683,-3,1
-0.5268140639542139,-1.2962737913155857,0.5758856974886755,-5,1
-1.1092112356728263,-1.5083537253877304,-1.2371765079572064,5,1
-1.0698351864628268,-3.84092852319149,0.13532852607192022,-34,1
0.623728690059264,0.7077776536167683,-1.5421776266303449,12,1
-0.15782237700244087,0.34856799719791537,1.067276388684289,11,1
0.7411582303645703,0.4787889997871195,0.11838401947896662,-5,1
1.1750568887560513,1.0839077404465831,-1.2541210145501576,6,2
-1.966389721120447,-0.05547004064712273,0.7961642831970531,13,1
0.38491930257629514,0.5452001155310792,0.08449500629306422,3,1
-1.6732794915817528,-1.7711407889205262,0.7622752700111507,20,1
1.4669731348670887,1.131012380138105,-0.7966193365404487,25,1
-1.6440523015068462,-1.4560041767799987,0.23699556562963225,13,1
1.3219549562120674,-0.809958166126588,-1.1185649618065407,16,1
0.9964293468075913,-1.5684850032163848,-1.5760666398162495,30,1
0.22143248664664664,-0.7056513758018712,-1.3049545343290136,10,1
-0.6602734668733965,-0.7656333427989745,-2.1352353573836704,11,1
0.05120093454586745,0.3666755951028879,0.9825538557195284,11,1
0.34485734799295914,0.5727333256357384,0.7792197766041019,31,3
0.45704098238738483,-0.3849053606563458,0.67755273704639,31,2
0.1923069121826053,0.7159311960848928,-0.9491198958770192,4,1
0.4971918506302262,0.640955201170196,0.10143951288601542,21,2
-0.3010368785646177,0.6562097911271674,1.067276388684289,-9,1
0.7218258603975959,-2.865038783489608,-1.3896770672937744,32,1
2.043298773836547,-0.20949441021553147,-1.186342988178348,6,1
-0.2022792067556666,-1.112278931892172,-1.457455093665584,26,1
0.02960761723715745,0.6526731737837211,-0.59328525742502225,25,1
0.1995089186026282,-0.13520348852796008,0.9147758293477187,3,1
0.09314277793019576,-1.5238835157008959,-0.49161821786731025,15,1
1.3833561890769503,1.4161975322354896,0.7961642831970531,33,3
0.24133644442473373,1.05627059829251,0.4064406315591539,-44,1
-0.5135278228336783,-0.13945591956384865,0.4911631645239147,29,2
-1.2679221178918416,-0.9537020457930857,-0.4407846980884543,22,2
1.0471228346776276,0.7943764720856683,0.7792197766041019,30,2
0.47849457823115576,0.5025952944296868,0.28782908540848823,18,1
-0.837097331729012,-1.809903051856958,0.9486648425336236,15,1
-0.30601604349697886,-0.6365980438721007,1.0842208952772403,18,1
0.4300620377028552,0.5215211742448351,-1.9996793046400536,26,3
1.0237766480815045,-0.21101679516469712,0.6606082304534363,-5,1
0.13396684959501495,0.07011647083721904,0.8469978029759115,2,1
-0.4406821317951781,-0.21775481239643454,0.880886816161814,15,1
0.654556326005287,-0.294488869161079,-0.6102297640179759,23,3
-0.2037145272591277,0.9745024243738474,0.7283862568252459,14,1
-1.5591270547268272,-0.7335022373815014,-1.4405105870726305,-44,1
0.6303591086681742,1.1420701646630964,-0.5255072310532151,-2,1
0.1263710826828923,-0.07968328049725543,-1.4743996002585351,28,3
0.46396354587752964,0.28447266317470343,-1.5760666398162495,18,2
1.1241474677129295,-0.5487417939884599,-1.50828861344444,32,2
0.25082480208920854,0.5395570443973953,0.18616204585077623,4,1
1.0726918627614113,0.9548753691830739,-1.3727325607008232,26,1
0.6635874134208707,-0.09896340757942124,0.4064406315591539,27,3
0.6868954941629188,0.6655607479110769,-1.186342988178348,10,1
-0.9635452574985434,1.4737612492941115,-1.6607891727810105,14,1
0.10589553709369252,0.4854406509496251,0.18616204585077623,20,2
0.05503692385600323,0.9103426817566327,-0.6610632837968319,11,2
-0.1195132917065191,0.5566194664814997,0.22005105903668104,19,2
1.230094443990546,0.5300758065937978,0.5758856974886755,29,3
-0.2538110234153338,0.5843898173186255,0.7622752700111507,19,1
-0.16422416048690555,0.40713590279031187,0.7283862568252459,23,1
1.3868873315544916,0.11851806539889483,0.9147758293477187,31,3
0.21165198410093725,0.28209100902826845,1.0164428689054332,17,2
0.18133242620923792,0.2712806120575158,-0.37300667171664464,18,2
-0.7149045596644313,0.16212707503406393,1.1350544150560964,2,1
-0.07941323126910924,-0.8685114334021652,0.7453307634181972,-2,1
0.140813201377012,0.42422174618132574,0.6436637238604851,8,1
1.2982277110752032,1.8670006008218496,-0.5085627244602614,32,3
-1.0234349581518174,-0.8750093822380735,-1.3388435475149183,14,1
-1.2542421162792063,-1.3267668690810246,1.304499480985618,-17,1
1.4630355299460889,0.3452363162899342,-1.6946781859669129,32,3
-0.7141932503883797,-0.6572878408639262,-0.5424517376461663,11,1
-1.077900925575197,-0.17653770372947275,0.9486648425336236,-28,1
0.8495439813029341,1.3226015983271608,-0.2205061123800766,33,3
0.7390116005850574,-0.02274315573512081,0.22005105903668104,9,1
-0.6208974176633971,0.2250923309988563,0.7622752700111507,7,1
0.655750309432945,0.5264381848643024,-0.8474528563193047,33,3
-0.2974930341357176,0.16602965029798014,-0.25439512556597904,7,1
-0.4628978447204334,1.7110410457699845,-2.0844018376048146,16,1
1.7624713312611,-0.20737331810847437,-0.8643973629122583,33,2
-1.0552152404496942,-0.8573994871049433,0.9825538557195284,18,1
0.29650101917280747,1.345545696109096,-0.5085627244602614,18,2
1.1480525401688066,1.2342608201568126,-0.9152308826911143,4,1
1.236305698204639,0.08486164736889136,-1.1185649618065407,12,2
2.0142875169347274,-0.4935992545316841,-1.4405105870726305,15,2
-0.43339121171564987,0.5402801772482493,0.7622752700111507,24,1
0.12131570604238338,0.6692510675811204,1.253665961206762,-4,2
-0.7311249515486804,-0.5700376172965866,0.9825538557195284,-2,1
0.21618658073576608,0.363641072026331,0.3894961249662027,6,2
0.16225409526942536,-0.2279782128627504,0.05060599310715942,13,2
1.7451712735114169,0.9285410372258821,-1.3049545343290136,15,1
-1.124072518761762,-1.0215242952783896,-1.5760666398162495,20,1
0.5604475683933875,0.7076825045574464,0.5250521777098195,-9,1
0.384957408430369,0.6788947907014071,-0.5424517376461663,42,1
-0.13800733288386025,0.5767471521074803,-0.33911765853073983,15,1
0.07787503239780268,0.5614149790713691,1.3383884941715227,19,2
1.262217678975091,1.3902657539908183,-1.0846759486206359,9,1
0.3925150694884167,1.2975730042302147,1.1181099084631452,23,2
-0.16410984292468278,0.4535554692547084,0.05060599310715942,-6,2
0.5128660586060777,1.8987877057940798,-1.8980122650823392,27,3
-1.0604611463605749,0.49756703260239593,0.23699556562963225,-2,1
0.9222118450224202,1.4122700718329817,0.8469978029759115,27,3
0.4570282804360261,0.05194592816992608,-2.27526671696584e-4,4,1
-1.208184840654864,-0.7007153353705416,1.0333873754983844,-36,1
0.5739370407356512,0.4174720182961336,0.6606082304534363,8,1
0.7468614065243407,0.5546228000674033,0.6606082304534363,10,2
-0.7969591654375282,-0.26363422497021305,1.1181099084631452,13,2
1.7070527174858643,-0.9091005582775967,-0.37300667171664464,16,2
-0.7207220533864258,-0.159852950219297,-0.01717203326465019,25,2
-0.38156725017474696,0.8129949472476201,0.7283862568252459,8,1
0.8212694375798824,0.3985505299760302,-1.4235660804796793,11,1
-0.07353222779032578,0.6960289405379241,-0.35606216512369343,-11,1
0.1786904203267601,0.0730675555079088,-1.2371765079572064,21,2
1.4378729643057637,-0.7999762978877837,-0.7966193365404487,-26,1
1.845008611185803,0.3119692774873142,-1.6269001595951056,10,1
0.6614026777872829,0.4299614302060139,0.3047735920014419,19,3
-0.027792500949935586,-0.7392536320596442,0.5928302040816291,23,1
0.45333201259082945,0.7932112620668826,-0.8135638431334024,13,1
1.1210608935329194,0.7361686690870144,-1.7624562123387224,15,1
1.0150377055471551,-0.11467617685282382,-1.3388435475149183,16,1
-0.12486081322826373,1.2000598567411482,1.202832441427906,-11,1
0.43373290164533673,0.5546579320277673,0.5758856974886755,5,1
-0.33567509991806016,-0.13969745179136012,-1.8641232518964344,14,1
1.2413737767965065,0.2323500084776651,-1.2710655211431088,6,1
1.1218992223225515,0.11389967644253421,0.5928302040816291,10,1
0.33655027180478475,-0.8237269669264401,-1.3557880541078695,14,1
-0.8568107602367274,0.2235816567031474,0.7792197766041019,11,1
-0.047912391901109484,-0.360160749905685,-0.7118968035756879,22,2
-3.448707444606569,-2.8788690652200994,0.8131087897900068,18,1
0.48282594364425535,0.747457739017747,0.11838401947896662,24,3
0.24250502394967655,0.35730268084374933,1.5417225732869493,-2,1
0.6998387825967861,-0.9799090243939544,-0.203561605787123,16,1
-1.2903918698442576,-0.29800792052434116,-0.6610632837968319,1,1
-0.13408242991421915,0.4057613648410182,1.202832441427906,17,2
0.431192511373723,-0.5489364836021506,-0.6271742706109271,-23,1
-0.5360356806401682,1.0669858462039408,-0.3221731519377886,2,1
0.2686583417959305,0.7006487933259671,-0.051061046450554995,7,1
1.044747569773669,0.29265987377150965,-0.6102297640179759,29,3
-0.9650821936128696,-0.5439506728936356,0.7961642831970531,-7,1
0.08308283245460937,0.861100847809552,1.0503318820913357,-10,1
0.40242259154770754,1.0173751266730253,0.3894961249662027,5,1
0.30370302559283036,-1.554757189703626,-1.321899040921967,16,1
-0.794228245895544,-1.1819280433164725,0.05060599310715942,1,1
1.5964314231084813,0.18190490488807204,0.37255161837324907,26,3
-0.43363254879145297,-0.32291648042337157,0.033661486514205814,23,1
-0.04284431330924185,-0.3391650120923452,1.6942231326235198,23,3
1.8978995366407825,1.4838455857506474,-0.2205061123800766,41,3
0.045358036921157883,0.31929575505517077,0.8978313227547675,0,2
-0.01830414328546077,-0.9377535996189011,1.1181099084631452,13,1
-1.6147361977724333,-1.494832312142117,1.1181099084631452,-69,1
-1.2449061820310292,-0.7595467306656787,0.6097747106745803,-9,1
-1.173927677842165,-0.15477784577818543,0.4064406315591539,11,1
0.8741984688889368,1.0476193530525433,-0.9491198958770192,34,3
-0.49890787682054566,0.22476589653379533,1.202832441427906,32,3
0.13522434277946313,-0.028987861690060936,1.4400555337292371,34,3
-0.4187204578970847,0.8059334232141844,-2.27526671696584e-4,33,1
0.6906933776189796,1.1074154134260457,0.5419966843027707,3,1
0.1330142032431601,-0.4056903067074932,-0.1696725926012182,29,1
0.6732281945016411,0.628776121576877,0.5758856974886755,30,3
-1.1920660643814802,0.03271849902830839,1.677278626030566,29,1
0.8176493814428346,0.5016101357077766,1.5417225732869493,5,1
0.20704117575795955,-0.08884833065756628,1.3553330007644764,21,2
-0.06391685061227062,0.24855316136449823,-0.37300667171664464,31,3
-1.0872749656774492,-0.5125500194854242,1.3722775073574276,35,1
0.4550594779755262,-1.1614212252848828,-0.8643973629122583,14,1
-0.388553323421682,-0.04539595101235913,0.5928302040816291,-3,2
0.10888049566283749,0.6340181028297229,1.1181099084631452,32,3
0.02879469235024164,-2.0959840689436615,1.0164428689054332,14,2
-0.03250492490377734,-0.06961065469417418,-0.25439512556597904,6,1
-0.10564276082351211,0.6127134965315042,0.11838401947896662,11,1
0.048063552560425854,-0.7764891185518676,1.5417225732869493,23,2
0.576261497834177,-0.24176604347446687,-0.1696725926012182,16,1
0.24961811671019185,-0.2011725271039903,-0.4238401914955006,18,2
-0.01981567549707075,0.2901069513182954,1.4908890535080932,17,1
-1.2621808358779962,-0.23570870797480775,0.16921753925782504,6,1
0.5546935844281844,0.46257267241514727,-1.4235660804796793,21,2
-0.7008816053651289,0.8803355961095793,1.101165401870194,62,2
1.0563825572176557,0.7099821841296946,0.16921753925782504,24,3
-0.16275073412937058,-0.41784157349885775,-1.2541210145501576,-9,1
0.7121088676086766,0.45988068595215303,0.7792197766041019,34,3
-0.909841407156647,-1.091669645642849,-1.8641232518964344,20,1
0.12516439730387674,0.9978227268980291,-2.27526671696584e-4,27,3
0.3340606893386047,-1.94463851135311,-0.0849500596364574,7,1
-0.7275302993143478,-0.005453839740324191,-0.6102297640179759,24,3
0.9289692831449108,-0.5850755601646382,0.7792197766041019,-2,1
0.678499504315238,-0.6038257801779604,-1.1524539749924456,14,1
0.9643823235311951,1.0613779070306228,-0.9321753892840655,22,2
-0.2893764872179148,-0.7997215911751352,-0.6271742706109271,5,1
-0.7644040641068085,-1.1101256354881126,1.5925560930658051,19,2
-0.19448020862181473,-0.48244192945232167,1.0164428689054332,22,2
-1.038194625629888,-0.9624601507458311,0.8131087897900068,18,2
0.7785908810167861,0.7263756351351754,-1.3049545343290136,15,1
-0.4396151678811005,0.27660456788454646,-0.35606216512369343,13,1
0.6016781025016641,0.3073523523626359,1.524778066693998,21,1
0.007506221874126052,-1.3850449360004076,-0.9999534156558751,10,1
-0.07227473460587763,1.4587964980101549,-0.35606216512369343,32,1
-0.6922823842957188,-0.6291764172449202,-1.321899040921967,10,2
-2.095530460577889,-1.299362476164372,-1.0507869354347312,18,1
-0.6872143057038511,-0.4896893601093561,1.3383884941715227,25,1
1.783924927104871,0.3518908951158045,-0.0849500596364574,-43,1
0.7773587917350542,-0.20862782185985243,0.8300532963829579,14,2
-0.7855147072639123,-0.7395083387722927,-0.8474528563193047,27,2
0.19588886246557924,0.13724632793698788,-0.25439512556597904,-21,1
0.033316587033712874,0.384920793185958,0.45727415133800986,30,1
-0.5291766269068136,-0.45899573740349914,0.9486648425336236,24,1
